,rand_point,COMMUNE,POP_TOT,MENAGES,AREA,DENSITE,DENS_URB,DENS_RUR,Shape_Area,Shape_Leng,NUMTram_St,NUMBus_Sta,Leng_Prima,Count_Prim,Leng_Secon,Count_Seco,Num_Speed_,Leng_Motor,Count_Moto,Zone_Area,Indu_Area,Commercial,residencia,Park_Area,University,Parking_Ar,geometry,address
35,35.0,Hay Hassani,140728.03125,26403.5,502900.9375,7957.65087890625,7843.76171875,113.88937377929688,0.004520093556494,0.291974395513535,20.0,62.0,10584.781062319435,36.0,33114.512602738345,146.0,0.0,3178.0179682038997,19.0,15351330.37,18249.94,12345.63,25737555.349999998,341715.85,808420.0700000001,108370.88,POINT (-7.647488326947816 33.5617648719433),"Ferme Bretonne, arrondissement de Hay Hassani مقاطعة الحي الحسني, Pachalik de Casablanca, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20410, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
36,36.0,Hay Hassani,140728.03125,26403.5,502900.9375,7957.65087890625,7843.76171875,113.88937377929688,0.004520093556494,0.291974395513535,20.0,62.0,10584.781062319435,36.0,33114.512602738345,146.0,0.0,3178.0179682038997,19.0,15351330.37,18249.94,12345.63,25737555.349999998,341715.85,808420.0700000001,108370.88,POINT (-7.669169627366986 33.56891990079279),"Lycée Ibn Al Yassamine, Boulevard d'Oued Oum Rabia, Anfa Cité de l'Air, Hay Hassani ⵃⴰⵢ ⵍⵃⴰⵙⴰⵏⵉ حي الحسني, Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء, Pachalik de Casablanca, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20230, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
37,37.0,Hay Hassani,140728.03125,26403.5,502900.9375,7957.65087890625,7843.76171875,113.88937377929688,0.004520093556494,0.291974395513535,20.0,62.0,10584.781062319435,36.0,33114.512602738345,146.0,0.0,3178.0179682038997,19.0,15351330.37,18249.94,12345.63,25737555.349999998,341715.85,808420.0700000001,108370.88,POINT (-7.665145749112807 33.55421702823332),"Main Street شارع رئيسي, Main Street Sud شارع رئيسي الجنوب, Hay Hassani ⵃⴰⵢ ⵍⵃⴰⵙⴰⵏⵉ حي الحسني, arrondissement de Hay Hassani مقاطعة الحي الحسني, préfecture d'arrondissement de Hay Hassani, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20200, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
38,38.0,Hay Hassani,140728.03125,26403.5,502900.9375,7957.65087890625,7843.76171875,113.88937377929688,0.004520093556494,0.291974395513535,20.0,62.0,10584.781062319435,36.0,33114.512602738345,146.0,0.0,3178.0179682038997,19.0,15351330.37,18249.94,12345.63,25737555.349999998,341715.85,808420.0700000001,108370.88,POINT (-7.651791243629023 33.56854226850842),"Rue Al Ourjouane, Anfa Clubs, arrondissement de Hay Hassani مقاطعة الحي الحسني, Pachalik de Casablanca, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20203, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
39,39.0,Hay Hassani,140728.03125,26403.5,502900.9375,7957.65087890625,7843.76171875,113.88937377929688,0.004520093556494,0.291974395513535,20.0,62.0,10584.781062319435,36.0,33114.512602738345,146.0,0.0,3178.0179682038997,19.0,15351330.37,18249.94,12345.63,25737555.349999998,341715.85,808420.0700000001,108370.88,POINT (-7.686021183106305 33.55780575075923),"El Oulfa ⵍⵡⴰⵍⴼⴰ الولفة, Hay Hassani ⵃⴰⵢ ⵍⵃⴰⵙⴰⵏⵉ حي الحسني, arrondissement de Hay Hassani مقاطعة الحي الحسني, préfecture d'arrondissement de Hay Hassani, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20202, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
40,40.0,Hay Mohammadi,106843.21875,20434.333984375,285371.125,10690.560546875,10950.435546875,0.0,0.000439336028649,0.119565218687057,10.0,13.0,8059.39675863865,31.0,4617.549671696419,25.0,0.0,3650.15744296251,7.0,4523934.31,314153.63999999996,0.0,0.0,0.0,0.0,0.0,POINT (-7.566759982285982 33.5771652253387),"Boulevard Ibnou Adara Al Marrakechi, arrondissement des Roches noires مقاطعة الصخور السوداء, préfecture d'arrondissements d'Aïn Sebaâ-Hay Mohammadi عمالة مقاطعات عين السبع الحي المحمدي, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20353, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
41,41.0,Hay Mohammadi,106843.21875,20434.333984375,285371.125,10690.560546875,10950.435546875,0.0,0.000439336028649,0.119565218687057,10.0,13.0,8059.39675863865,31.0,4617.549671696419,25.0,0.0,3650.15744296251,7.0,4523934.31,314153.63999999996,0.0,0.0,0.0,0.0,0.0,POINT (-7.557628015411628 33.57371103880315),"Bournazel, Moulay Rachid ⵎⵓⵍⴰⵢ ⵔⵛⵉⴷ مولاي رشيد, arrondissement de Moulay Rachid مقاطعة مولاي رشيد, préfecture d'arrondissements de Moulay Rachid, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20703, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
42,42.0,Hay Mohammadi,106843.21875,20434.333984375,285371.125,10690.560546875,10950.435546875,0.0,0.000439336028649,0.119565218687057,10.0,13.0,8059.39675863865,31.0,4617.549671696419,25.0,0.0,3650.15744296251,7.0,4523934.31,314153.63999999996,0.0,0.0,0.0,0.0,0.0,POINT (-7.579664410522142 33.58558153300675),"Rue Zineb Ishaq, arrondissement des Roches noires مقاطعة الصخور السوداء, préfecture d'arrondissements d'Aïn Sebaâ-Hay Mohammadi عمالة مقاطعات عين السبع الحي المحمدي, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20320, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
43,43.0,Hay Mohammadi,106843.21875,20434.333984375,285371.125,10690.560546875,10950.435546875,0.0,0.000439336028649,0.119565218687057,10.0,13.0,8059.39675863865,31.0,4617.549671696419,25.0,0.0,3650.15744296251,7.0,4523934.31,314153.63999999996,0.0,0.0,0.0,0.0,0.0,POINT (-7.552954125796059 33.57963408783898),"Autoroute Urbaine de Casablanca, arrondissement de Sidi Moumen مقاطعة سيدي مومن, préfecture d'arrondissements de Sidi Bernoussi عمالة مقاطعات سيدي البرنوصي, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20570, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
44,44.0,Hay Mohammadi,106843.21875,20434.333984375,285371.125,10690.560546875,10950.435546875,0.0,0.000439336028649,0.119565218687057,10.0,13.0,8059.39675863865,31.0,4617.549671696419,25.0,0.0,3650.15744296251,7.0,4523934.31,314153.63999999996,0.0,0.0,0.0,0.0,0.0,POINT (-7.565003146178025 33.58760968997529),"Hay Mohammadi ⵃⴰⵢ ⵎⵓⵃⴰⵎⴰⴷⵉ حي المحمدي, arrondissement de Hay Mohammadi مقاطعة الحي المحمدي, préfecture d'arrondissements d'Aïn Sebaâ-Hay Mohammadi عمالة مقاطعات عين السبع الحي المحمدي, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20353, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
45,45.0,Ain Chock,147945.0,24882.0,469360.0,10875.911132812502,10875.911132812502,0.0,0.001157070859335,0.153846502304077,0.0,25.0,8211.17106847609,49.0,13284.0604412588,39.0,0.0,0.0,0.0,11921014.52,15608.93,0.0,10509618.64,10678.36,78479.44,3527.58,POINT (-7.627368587781716 33.5234096623697),"Aîn-Chock ⵄⵉⵏ ⵛⴰⵇ عين الشق, arrondissement d'Aîn-Chock مقاطعة عين الشق, préfecture d'arrondissement d'Aïn Chock, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20460, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
46,46.0,Ain Chock,147945.0,24882.0,469360.0,10875.911132812502,10875.911132812502,0.0,0.001157070859335,0.153846502304077,0.0,25.0,8211.17106847609,49.0,13284.0604412588,39.0,0.0,0.0,0.0,11921014.52,15608.93,0.0,10509618.64,10678.36,78479.44,3527.58,POINT (-7.6319518606039 33.54026411129312),"Douar Khouadra, Boulevard de Fès, Bachkou, Zénith, Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء, Pachalik de Casablanca, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20001, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
47,47.0,Ain Chock,147945.0,24882.0,469360.0,10875.911132812502,10875.911132812502,0.0,0.001157070859335,0.153846502304077,0.0,25.0,8211.17106847609,49.0,13284.0604412588,39.0,0.0,0.0,0.0,11921014.52,15608.93,0.0,10509618.64,10678.36,78479.44,3527.58,POINT (-7.603443488370979 33.54653026056302),"Rue 21 زنقة, Aîn-Chock ⵄⵉⵏ ⵛⴰⵇ عين الشق, arrondissement d'Aîn-Chock مقاطعة عين الشق, préfecture d'arrondissement d'Aïn Chock, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20440, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
48,48.0,Ain Chock,147945.0,24882.0,469360.0,10875.911132812502,10875.911132812502,0.0,0.001157070859335,0.153846502304077,0.0,25.0,8211.17106847609,49.0,13284.0604412588,39.0,0.0,0.0,0.0,11921014.52,15608.93,0.0,10509618.64,10678.36,78479.44,3527.58,POINT (-7.620207488965399 33.53076443517872),"Café Route Andalouss, Boulevard Al Quds شارع القدس, Hay Mandarona, Aîn-Chock ⵄⵉⵏ ⵛⴰⵇ عين الشق, Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء, Pachalik de Casablanca, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20460, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
49,49.0,Ain Chock,147945.0,24882.0,469360.0,10875.911132812502,10875.911132812502,0.0,0.001157070859335,0.153846502304077,0.0,25.0,8211.17106847609,49.0,13284.0604412588,39.0,0.0,0.0,0.0,11921014.52,15608.93,0.0,10509618.64,10678.36,78479.44,3527.58,POINT (-7.60743119944375 33.5331373999159),"Hay Mandarona, Aîn-Chock ⵄⵉⵏ ⵛⴰⵇ عين الشق, arrondissement d'Aîn-Chock مقاطعة عين الشق, préfecture d'arrondissement d'Aïn Chock, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20152, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب"
